"GeneID"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Accession"	"Isoform"	"E.value"	"ProteinN"	"GO_BP"	"GO_CC"	"GO_MF"	"GO"	"Status"	"Organism"	"S_10B"	"S_9A"	"S_13A"	"S_42A"	"S_46B"	"S_47B"	"S_48B"	"S_2A"	"S_2B"	"S_7B"	"S_8B"	"S_33A"	"S_36B"	"S_38A"	"S_40A"
"433"	"TRINITY_DN312065_c5_g1"	-4.438471171	10.14096898	27.84212159	2.35e-05	0.000325477	"Q9XGM8"	"TRINITY_DN312065_c5_g1_i2"	2.9e-31	"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase (EC 2.4.1.101) (N-acetylglucosaminyltransferase I) (GlcNAcT-I) (N-glycosyl-oligosaccharide-glycoprotein N-acetylglucosaminyltransferase I) (Protein COMPLEX GLYCAN LESS 1)"	"hyperosmotic response [GO:0006972]; N-glycan processing [GO:0006491]; protein glycosylation [GO:0006486]"	"endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; trans-Golgi network [GO:0005802]"	"acetylglucosaminyltransferase activity [GO:0008375]; alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity [GO:0003827]; metal ion binding [GO:0046872]; protein N-acetylglucosaminyltransferase activity [GO:0016262]; transferase activity, transferring glycosyl groups [GO:0016757]"	"GO:0000139; GO:0003827; GO:0005768; GO:0005794; GO:0005802; GO:0006486; GO:0006491; GO:0006972; GO:0008375; GO:0016021; GO:0016262; GO:0016757; GO:0046872"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	9.280225539	6.753574567	9.157201546	8.693835651	6.045062419	8.418234432	9.092987346	10.81614322	10.9957891	10.65614802	10.60646752	10.98072468	10.5642232	10.93640193	10.77619997
"434"	"TRINITY_DN312090_c4_g1"	22.70683578	11.03988052	325.4331809	4.39e-15	1.18e-12	"P39692"	"TRINITY_DN312090_c4_g1_i5"	1.4e-89	"Sulfite reductase [NADPH] flavoprotein component (EC 1.8.1.2)"	"cysteine biosynthetic process [GO:0019344]; hydrogen sulfide biosynthetic process [GO:0070814]; methionine biosynthetic process [GO:0009086]; sulfate assimilation [GO:0000103]"	"cytosol [GO:0005829]; sulfite reductase complex (NADPH) [GO:0009337]"	"flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; NADPH-hemoprotein reductase activity [GO:0003958]; oxidoreductase activity [GO:0016491]; sulfite reductase (NADPH) activity [GO:0004783]"	"GO:0000103; GO:0003958; GO:0004783; GO:0005829; GO:0009086; GO:0009337; GO:0010181; GO:0016491; GO:0019344; GO:0050660; GO:0070814"	"reviewed"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	12.32129914	11.64863184	12.55897035	11.90127802	11.79488925	12.80786285	11.36871319	2.200488538	1.060434796	2.049128754	2.611495673	1.060434796	1.060434796	2.458772604	1.695418181
"435"	"TRINITY_DN312093_c0_g7"	22.11530915	10.9939885	502.8796712	3.8e-17	1.18e-13	"Q8GYX0"	"TRINITY_DN312093_c0_g7_i1"	9.9e-17	"MOB kinase activator-like 1B (Mob1 homolog 1B) (Mps one binder kinase activator-like 1B)"	""	""	"metal ion binding [GO:0046872]"	"GO:0046872"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	12.40433073	11.51858443	12.17334967	12.00545232	11.6683335	12.77536846	11.64971499	1.74026046	1.531363875	1.788362656	2.035083556	2.250773536	1.526532857	2.848688498	2.134830437
"436"	"TRINITY_DN312095_c1_g3"	-10.4089716	2.373583163	8.776888857	0.008324626	0.048429919	"P37367"	"TRINITY_DN312095_c1_g3_i1"	9.1e-28	"Cation-transporting ATPase pma1 (EC 3.6.3.-)"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ATPase-coupled calcium transmembrane transporter activity [GO:0005388]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]"	"GO:0005388; GO:0005524; GO:0005886; GO:0016021; GO:0016787"	"reviewed"	"Synechocystis sp. (strain PCC 6803 / Kazusa)"	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	3.544265922	1.060434796	1.775037812	4.035813706	1.060434796	4.4617258
"437"	"TRINITY_DN312702_c0_g1"	15.06152672	4.177449529	18.10545322	0.000532255	0.005071839	"A6ZWD3"	"TRINITY_DN312702_c0_g1_i2"	4.9e-26	"ATP-dependent RNA helicase DBP1 (EC 3.6.4.13) (DEAD box protein 1) (Helicase CA1)"	""	"cytoplasm [GO:0005737]"	"ATP binding [GO:0005524]; helicase activity [GO:0004386]; translation initiation factor activity [GO:0003743]"	"GO:0003743; GO:0004386; GO:0005524; GO:0005737"	"reviewed"	"Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)"	1.060434796	1.060434796	5.133025419	1.060434796	6.300482236	7.1148117	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"438"	"TRINITY_DN312705_c0_g2"	3.103542008	11.79349553	19.77548784	0.000184246	0.002096475	"Q5H7P5"	"TRINITY_DN312705_c0_g2_i2"	9.4e-80	"Mannosylglycoprotein endo-beta-mannosidase (Endo-beta-mannosidase) (EC 3.2.1.152) [Cleaved into: Mannosylglycoprotein endo-beta-mannosidase 31 kDa subunit; Mannosylglycoprotein endo-beta-mannosidase 28 kDa subunit; Mannosylglycoprotein endo-beta-mannosidase 42 kDa subunit]"	"carbohydrate metabolic process [GO:0005975]"	""	"mannosylglycoprotein endo-beta-mannosidase activity [GO:0033947]"	"GO:0005975; GO:0033947"	"reviewed"	"Lilium longiflorum (Trumpet lily)"	12.92864356	12.35175951	12.29101045	12.09778687	10.65422347	12.41843461	13.08773726	11.03965438	11.16322267	10.65895353	10.70061428	10.88871692	10.21369229	11.3521151	10.69814995
"439"	"TRINITY_DN312705_c0_g3"	-8.10269297	1.689066271	8.709875408	0.008531837	0.04917325	"F4I9Q5"	"TRINITY_DN312705_c0_g3_i1"	1.2e-07	"DExH-box ATP-dependent RNA helicase DExH7, chloroplastic (EC 3.6.4.13)"	""	"chloroplast [GO:0009507]"	"ATP binding [GO:0005524]; ATP-dependent 3'-5' RNA helicase activity [GO:0034459]; RNA binding [GO:0003723]"	"GO:0003723; GO:0005524; GO:0009507; GO:0034459"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.170133171	1.469830349	3.022238902	1.775037812	1.526532857	2.848688498	1.060434796
"440"	"TRINITY_DN312707_c1_g1"	22.99037986	10.35586641	292.7527345	1.37e-14	2.05e-12	"Q9C5X9"	"TRINITY_DN312707_c1_g1_i1"	3.4e-38	"Histone acetyltransferase HAC1 (EC 2.3.1.48)"	"regulation of transcription, DNA-templated [GO:0006355]"	"nucleus [GO:0005634]"	"histone acetyltransferase activity [GO:0004402]; transcription coregulator activity [GO:0003712]; zinc ion binding [GO:0008270]"	"GO:0003712; GO:0004402; GO:0005634; GO:0006355; GO:0008270"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	11.65164352	11.11908749	11.70037897	11.24386408	11.2428587	12.01140539	10.88415488	1.060434796	1.060434796	1.788362656	2.831435791	1.060434796	1.060434796	1.922777888	1.060434796
"441"	"TRINITY_DN312713_c2_g1"	3.877497018	11.05848893	26.69763522	3.07e-05	0.000417181	"Q7XP59"	"TRINITY_DN312713_c2_g1_i1"	2.9e-256	"Glutamate receptor 3.1 (Ligand-gated ion channel 3.1)"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ionotropic glutamate receptor activity [GO:0004970]"	"GO:0004970; GO:0005886; GO:0016021"	"reviewed"	"Oryza sativa subsp. japonica (Rice)"	11.67401736	10.49762603	11.51374225	11.64186252	10.47660675	11.78266977	13.16427524	9.87919815	10.54865907	9.483503667	9.86425971	9.41483883	9.697075511	8.783058269	9.955125755
"442"	"TRINITY_DN312716_c1_g1"	7.598590766	5.607430734	19.00886801	0.00022896	0.00246342	"O48649"	"TRINITY_DN312716_c1_g1_i6"	9.4e-52	"ADP-ribosylation factor 1"	"protein transport [GO:0015031]; vesicle-mediated transport [GO:0016192]"	"Golgi apparatus [GO:0005794]"	"GTP binding [GO:0005525]"	"GO:0005525; GO:0005794; GO:0015031; GO:0016192"	"reviewed"	"Salix bakko (Japanese willow)"	3.244933076	7.164107266	4.289759238	5.098043112	8.358454126	5.997848978	5.834265227	4.861784128	2.61133977	2.781547005	3.82405377	2.250773536	2.160810364	2.458772604	2.134830437
"443"	"TRINITY_DN312717_c0_g3"	6.091464859	3.411118213	9.684961559	0.004899978	0.031648837	"Q6CPQ9"	"TRINITY_DN312717_c0_g3_i1"	1e-123	"Elongation factor 2 (EF-2)"	""	"cytoplasm [GO:0005737]"	"GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]"	"GO:0003746; GO:0003924; GO:0005525; GO:0005737"	"reviewed"	"Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)"	2.705404119	5.019011089	4.138936406	2.364254418	3.254867974	4.330280698	4.931574226	1.440025908	1.531363875	1.469830349	1.060434796	3.337285637	1.878251772	1.555100532	3.639682246
"444"	"TRINITY_DN312719_c0_g1"	6.16469469	12.55369129	57.65666297	1.03e-07	2.23e-06	"F4IBB2"	"TRINITY_DN312719_c0_g1_i5"	5e-11	"Phosphoglycerate mutase-like protein 2"	""	"chloroplast [GO:0009507]"	""	"GO:0009507"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	13.18144456	11.38764546	13.64039535	13.29068478	12.31856976	13.95134403	14.56372	10.21636884	10.03870561	9.669574448	10.14251381	10.81182057	9.937206666	10.73669257	10.63791917
"445"	"TRINITY_DN312725_c0_g2"	19.86585994	8.432488302	237.3826541	1.27e-13	9.15e-12	"Q7S4N5"	"TRINITY_DN312725_c0_g2_i1"	3.9e-43	"Metacaspase-1B (EC 3.4.22.-)"	"apoptotic process [GO:0006915]"	""	"cysteine-type peptidase activity [GO:0008234]"	"GO:0006915; GO:0008234"	"reviewed"	"Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)"	10.03910958	9.388623423	9.793449706	9.295841056	8.799079859	10.14903006	8.431149433	1.440025908	1.060434796	1.469830349	2.035083556	1.775037812	1.060434796	1.555100532	1.060434796
"446"	"TRINITY_DN312726_c1_g1"	13.85102849	3.575720753	35.39542255	1.57e-05	0.000229544	"Q9ZV48"	"TRINITY_DN312726_c1_g1_i1"	2.2e-14	"Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 11 (EC 2.4.1.15) (Trehalose-6-phosphate synthase 11) (AtTPS11)"	"dephosphorylation [GO:0016311]"	"cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]"	"transferase activity, transferring glycosyl groups [GO:0016757]"	"GO:0005737; GO:0005739; GO:0005829; GO:0016311; GO:0016757"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	3.45407728	3.354066687	2.983683776	5.161158667	4.612725043	5.811914422	4.395084639	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"447"	"TRINITY_DN312726_c1_g3"	21.91716547	12.27255238	406.6524859	3.91e-16	6.05e-13	"O80738"	"TRINITY_DN312726_c1_g3_i1"	2.2e-11	"Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 10 (EC 2.4.1.15) (Trehalose-6-phosphate synthase 10) (AtTPS10)"	"dephosphorylation [GO:0016311]"	"cytoplasm [GO:0005737]; cytosol [GO:0005829]"	"transferase activity, transferring glycosyl groups [GO:0016757]"	"GO:0005737; GO:0005829; GO:0016311; GO:0016757"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	12.69448913	11.16557365	11.81765791	13.78212314	13.51129475	14.580971	13.47212825	2.385167883	1.531363875	2.049128754	2.611495673	2.89398329	2.396988615	3.719657332	2.743762709
"448"	"TRINITY_DN312728_c0_g1"	-10.8553251	3.568409672	18.8076989	0.000319118	0.003321885	"Q8BW41"	"TRINITY_DN312728_c0_g1_i2"	1.5e-07	"Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2 (POMGnT2) (EC 2.4.1.312) (Extracellular O-linked N-acetylglucosamine transferase-like) (Glycosyltransferase-like domain-containing protein 2)"	"neuron migration [GO:0001764]; protein O-linked glycosylation [GO:0006493]; protein O-linked mannosylation [GO:0035269]"	"endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]"	"acetylglucosaminyltransferase activity [GO:0008375]; protein O-GlcNAc transferase activity [GO:0097363]"	"GO:0001764; GO:0005783; GO:0005789; GO:0006493; GO:0008375; GO:0016021; GO:0035269; GO:0097363"	"reviewed"	"Mus musculus (Mouse)"	1.833703142	1.060434796	2.009723777	1.060434796	1.060434796	1.060434796	1.060434796	3.356936274	3.649724357	3.979314251	4.015773434	5.990578538	3.724725735	3.895330822	3.639682246
"449"	"TRINITY_DN312737_c2_g3"	13.55195287	3.39010961	28.33233867	5.57e-05	0.000727941	"Q3UX83"	"TRINITY_DN312737_c2_g3_i1"	3.6e-47	"Probable inactive 1-aminocyclopropane-1-carboxylate synthase-like protein 2 (ACC synthase-like protein 2)"	"biosynthetic process [GO:0009058]"	""	"catalytic activity [GO:0003824]; pyridoxal phosphate binding [GO:0030170]"	"GO:0003824; GO:0009058; GO:0030170"	"reviewed"	"Mus musculus (Mouse)"	5.442814726	3.874315795	5.76833839	3.037763466	3.40756522	3.29468633	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"450"	"TRINITY_DN312737_c2_g4"	21.90152756	12.55159535	262.9302492	4.31e-14	3.92e-12	"Q39613"	"TRINITY_DN312737_c2_g4_i2"	8.1e-71	"Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Cyclophilin) (Cyp) (Cyclosporin A-binding protein) (Rotamase) (allergen Cat r 1)"	"protein folding [GO:0006457]; protein peptidyl-prolyl isomerization [GO:0000413]; regulation of protein refolding [GO:0061083]"	"cytoplasm [GO:0005737]"	"peptidyl-prolyl cis-trans isomerase activity [GO:0003755]"	"GO:0000413; GO:0003755; GO:0005737; GO:0006457; GO:0061083"	"reviewed"	"Catharanthus roseus (Madagascar periwinkle) (Vinca rosea)"	13.84293561	12.81077395	13.96543163	13.57189376	13.13915652	14.43191605	13.10560619	2.385167883	2.407537437	2.918429325	4.015773434	2.607931407	1.526532857	4.321797036	2.134830437
"451"	"TRINITY_DN312737_c2_g5"	10.46890596	2.132198239	15.74167902	0.000991517	0.008699801	"F4JIU4"	"TRINITY_DN312737_c2_g5_i1"	1.6e-19	"Myosin-4 (MYOSIN VIII B) (AtVIIIB)"	"actin filament-based movement [GO:0030048]"	"myosin complex [GO:0016459]"	"actin filament binding [GO:0051015]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; motor activity [GO:0003774]"	"GO:0003774; GO:0005516; GO:0005524; GO:0016459; GO:0030048; GO:0051015"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	3.244933076	2.334983987	4.138936406	1.060434796	1.655951822	3.630957726	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"452"	"TRINITY_DN312738_c3_g1"	-3.072784802	8.554363894	15.60211356	0.000635624	0.005961378	"Q9SEE9"	"TRINITY_DN312738_c3_g1_i1"	4.4e-29	"Serine/arginine-rich splicing factor SR45 (At-SR45) (AtSR45) (Serine/arginine-rich ribonucleoprotein 1)"	"mRNA splicing, via spliceosome [GO:0000398]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; RNA splicing [GO:0008380]; sugar mediated signaling pathway [GO:0010182]"	"ASAP complex [GO:0061574]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; spliceosomal complex [GO:0005681]"	"RNA binding [GO:0003723]"	"GO:0000381; GO:0000398; GO:0003723; GO:0005654; GO:0005681; GO:0005730; GO:0005737; GO:0008380; GO:0010182; GO:0016607; GO:0061574"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	8.122304785	6.947680184	8.658119429	6.792242198	6.113280248	7.570756036	7.20981595	9.238517899	9.386843838	9.301468297	8.957856902	8.143825139	8.386072744	9.459615623	9.205037631
"453"	"TRINITY_DN312740_c0_g1"	-2.800516522	8.147743464	11.37766175	0.002620579	0.019543837	"Q9FGL9"	"TRINITY_DN312740_c0_g1_i1"	4.2e-54	"Polypyrimidine tract-binding protein homolog 2"	"mRNA processing [GO:0006397]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of RNA splicing [GO:0043484]; regulation of translation [GO:0006417]; RNA splicing [GO:0008380]; seed germination [GO:0009845]"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; P-body [GO:0000932]"	"mRNA binding [GO:0003729]; RNA binding [GO:0003723]"	"GO:0000381; GO:0000932; GO:0003723; GO:0003729; GO:0005634; GO:0005737; GO:0006397; GO:0006417; GO:0008380; GO:0009845; GO:0043484"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	7.687763738	7.063943234	7.778291159	7.144310881	4.844451862	7.1148117	7.493937809	8.33186301	8.502787695	8.469711705	8.164462353	8.692977354	8.590408271	9.050070258	9.099814585
"454"	"TRINITY_DN312741_c6_g2"	13.21126998	3.085004636	30.99060957	3.38e-05	0.000455451	"P0DM41"	"TRINITY_DN312741_c6_g2_i1"	1.4e-25	"Actin-1"	"actin cytoskeleton organization [GO:0030036]; cortical actin cytoskeleton organization [GO:0030866]; embryo development ending in birth or egg hatching [GO:0009792]; mitotic cytokinesis [GO:0000281]"	"actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]"	"ATP binding [GO:0005524]"	"GO:0000281; GO:0005524; GO:0005737; GO:0009792; GO:0015629; GO:0030036; GO:0030866"	"reviewed"	"Caenorhabditis elegans"	4.076819427	4.687324409	5.133025419	3.284487825	3.545636438	2.855421812	2.554960019	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"455"	"TRINITY_DN312741_c6_g4"	5.389294569	6.989233198	10.65704734	0.003404816	0.023787276	"P22131"	"TRINITY_DN312741_c6_g4_i1"	8e-29	"Actin-1"	""	"cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]"	"ATP binding [GO:0005524]"	"GO:0005524; GO:0005737; GO:0005856"	"reviewed"	"Phytophthora infestans (Potato late blight fungus) (Botrytis infestans)"	7.087665808	7.222244962	7.506899044	7.867391483	7.976265311	8.920678297	7.204263577	5.658028187	3.653421051	3.260906691	1.060434796	7.715359442	3.203521327	3.287235644	4.406315305
"456"	"TRINITY_DN312745_c1_g1"	13.90953969	3.564372778	34.17776651	1.93e-05	0.000272781	"P22216"	"TRINITY_DN312745_c1_g1_i6"	2.9e-19	"Serine/threonine-protein kinase RAD53 (EC 2.7.12.1) (CHEK2 homolog) (Serine-protein kinase 1)"	"deoxyribonucleoside triphosphate biosynthetic process [GO:0009202]; DNA damage checkpoint [GO:0000077]; DNA repair [GO:0006281]; DNA replication initiation [GO:0006270]; mitotic DNA damage checkpoint [GO:0044773]; negative regulation of phosphorylation [GO:0042326]; protein localization [GO:0008104]; protein phosphorylation [GO:0006468]; signal transduction in response to DNA damage [GO:0042770]"	"cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]"	"ATP binding [GO:0005524]; DNA replication origin binding [GO:0003688]; protein kinase activity [GO:0004672]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]; protein tyrosine kinase activity [GO:0004713]"	"GO:0000077; GO:0003688; GO:0004672; GO:0004674; GO:0004712; GO:0004713; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0006270; GO:0006281; GO:0006468; GO:0008104; GO:0009202; GO:0042326; GO:0042770; GO:0044773"	"reviewed"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	5.231905584	4.916693978	5.960506726	1.854878329	3.254867974	3.630957726	2.958283586	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"457"	"TRINITY_DN312745_c1_g2"	9.578113942	2.906501943	12.65624591	0.002416085	0.018291	"P22612"	"TRINITY_DN312745_c1_g2_i1"	4.9e-22	"cAMP-dependent protein kinase catalytic subunit gamma (PKA C-gamma) (EC 2.7.11.11)"	"activation of protein kinase A activity [GO:0034199]; blood coagulation [GO:0007596]; cellular response to glucagon stimulus [GO:0071377]; high-density lipoprotein particle assembly [GO:0034380]; male gonad development [GO:0008584]; renal water homeostasis [GO:0003091]; spermatogenesis [GO:0007283]; stimulatory C-type lectin receptor signaling pathway [GO:0002223]"	"ciliary base [GO:0097546]; cytosol [GO:0005829]; intercellular bridge [GO:0045171]; nucleoplasm [GO:0005654]"	"ATP binding [GO:0005524]; cAMP-dependent protein kinase activity [GO:0004691]"	"GO:0002223; GO:0003091; GO:0004691; GO:0005524; GO:0005654; GO:0005829; GO:0007283; GO:0007596; GO:0008584; GO:0034199; GO:0034380; GO:0045171; GO:0071377; GO:0097546"	"reviewed"	"Homo sapiens (Human)"	4.843312205	3.000963993	5.716012197	1.060434796	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"458"	"TRINITY_DN312745_c1_g3"	16.26142318	4.237668106	47.96818853	2.43e-06	4.19e-05	"P22216"	"TRINITY_DN312745_c1_g3_i1"	8.4e-21	"Serine/threonine-protein kinase RAD53 (EC 2.7.12.1) (CHEK2 homolog) (Serine-protein kinase 1)"	"deoxyribonucleoside triphosphate biosynthetic process [GO:0009202]; DNA damage checkpoint [GO:0000077]; DNA repair [GO:0006281]; DNA replication initiation [GO:0006270]; mitotic DNA damage checkpoint [GO:0044773]; negative regulation of phosphorylation [GO:0042326]; protein localization [GO:0008104]; protein phosphorylation [GO:0006468]; signal transduction in response to DNA damage [GO:0042770]"	"cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]"	"ATP binding [GO:0005524]; DNA replication origin binding [GO:0003688]; protein kinase activity [GO:0004672]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]; protein tyrosine kinase activity [GO:0004713]"	"GO:0000077; GO:0003688; GO:0004672; GO:0004674; GO:0004712; GO:0004713; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0006270; GO:0006281; GO:0006468; GO:0008104; GO:0009202; GO:0042326; GO:0042770; GO:0044773"	"reviewed"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	4.91649435	4.785040153	5.818832964	5.717815997	4.492878261	5.811914422	4.634086158	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"459"	"TRINITY_DN312745_c1_g6"	11.96082469	2.531168586	24.16484689	0.000130059	0.001554175	"Q03042"	"TRINITY_DN312745_c1_g6_i1"	1e-13	"cGMP-dependent protein kinase, isozyme 1 (cGK) (EC 2.7.11.12)"	"larval somatic muscle development [GO:0007526]; protein phosphorylation [GO:0006468]"	"cytoplasm [GO:0005737]"	"ATP binding [GO:0005524]; cGMP binding [GO:0030553]; cGMP-dependent protein kinase activity [GO:0004692]; protein serine/threonine kinase activity [GO:0004674]"	"GO:0004674; GO:0004692; GO:0005524; GO:0005737; GO:0006468; GO:0007526; GO:0030553"	"reviewed"	"Drosophila melanogaster (Fruit fly)"	4.076819427	1.834107156	2.983683776	3.037763466	3.084074812	3.630957726	3.940532401	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"460"	"TRINITY_DN312752_c3_g1"	22.09227709	9.169052818	335.9342254	3.12e-15	1.07e-12	"P80576"	"TRINITY_DN312752_c3_g1_i1"	2.9e-126	"Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)"	"aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]"	""	"3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]"	"GO:0003849; GO:0009073; GO:0009423"	"reviewed"	"Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)"	10.49295717	9.712519252	10.5720115	10.2175311	9.676751036	10.9830541	9.612908317	1.74026046	1.060434796	1.469830349	1.628546064	1.775037812	1.060434796	1.060434796	1.060434796
"461"	"TRINITY_DN312753_c3_g2"	-2.634703802	9.700697081	11.51921211	0.002491129	0.018804989	"Q42564"	"TRINITY_DN312753_c3_g2_i1"	2e-95	"L-ascorbate peroxidase 3 (AtAPx03) (EC 1.11.1.11)"	"cellular response to oxidative stress [GO:0034599]; hydrogen peroxide catabolic process [GO:0042744]; response to cytokinin [GO:0009735]; response to oxidative stress [GO:0006979]; response to reactive oxygen species [GO:0000302]"	"chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; glyoxysomal membrane [GO:0046861]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]; plasmodesma [GO:0009506]; plastid [GO:0009536]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]"	"heme binding [GO:0020037]; L-ascorbate peroxidase activity [GO:0016688]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]"	"GO:0000302; GO:0004601; GO:0005739; GO:0005773; GO:0005774; GO:0005777; GO:0005778; GO:0006979; GO:0009506; GO:0009507; GO:0009536; GO:0009735; GO:0009941; GO:0016021; GO:0016688; GO:0020037; GO:0034599; GO:0042744; GO:0046861; GO:0046872"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	9.642482799	8.352855123	10.24273888	7.748093892	6.260930514	8.281610182	8.774935295	10.59042547	10.53306719	9.975399103	10.44293961	10.29012976	8.82101823	10.21916311	9.614561868
"462"	"TRINITY_DN312754_c1_g1"	8.503976812	1.721782432	15.75929604	0.000986754	0.008699801	"P11670"	"TRINITY_DN312754_c1_g1_i1"	4.8e-21	"Basic form of pathogenesis-related protein 1 (PRP 1)"	"defense response [GO:0006952]; response to biotic stimulus [GO:0009607]"	"extracellular region [GO:0005576]"	""	"GO:0005576; GO:0006952; GO:0009607"	"reviewed"	"Nicotiana tabacum (Common tobacco)"	2.705404119	3.245692511	2.009723777	1.854878329	1.655951822	1.060434796	1.993143853	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
