geneIDs	logFC	logCPM	FDR	edgeR.pvalue	BPGO	MFGO
293	TRINITY_DN274841_c0_g1	-1.64077088092398	7.56750302129861	0.303417370694467	0.109896889353311	histone H3 acetylation [GO:0043966]; response to electrical stimulus [GO:0051602]; response to immobilization stress [GO:0035902]	histone binding [GO:0042393]; metal ion binding [GO:0046872]
294	TRINITY_DN594669_c0_g1	-3.82461906520488	1.97941403352656	0.309909449779941	0.113850418222873		metal ion binding [GO:0046872]; phosphatidic acid binding [GO:0070300]; phosphatidylinositol binding [GO:0035091]; Rab guanyl-nucleotide exchange factor activity [GO:0017112]
295	TRINITY_DN544161_c0_g1	-4.77062312070378	1.26709043324322	0.166983707214988	0.0436341978995755	abscisic acid-activated signaling pathway [GO:0009738]; brassinosteroid mediated signaling pathway [GO:0009742]; defense response to fungus [GO:0050832]; ethylene-activated signaling pathway [GO:0009873]; negative regulation of abscisic acid-activated signaling pathway [GO:0009788]; negative regulation of cell growth [GO:0030308]; pollen tube reception [GO:0010483]; post-embryonic development [GO:0009791]; protein autophosphorylation [GO:0046777]; response to brassinosteroid [GO:0009741]; response to ethylene [GO:0009723]; root development [GO:0048364]; single fertilization [GO:0007338]; stomatal movement [GO:0010118]	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
296	TRINITY_DN294107_c0_g2	-3.18449821018368	5.09879752563815	0.262977548620947	0.0873771384313886	drug transmembrane transport [GO:0006855]	antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]
297	TRINITY_DN277218_c0_g1	-1.49292307524808	9.16241551408274	0.234180443878392	0.0731672016899531		
298	TRINITY_DN312754_c6_g1	-3.97120206206802	1.78576962630075	0.29376114215418	0.104026562778992	DNA recombination [GO:0006310]; transposition [GO:0032196]	DNA binding [GO:0003677]; protein dimerization activity [GO:0046983]
299	TRINITY_DN670556_c0_g1	-5.05446203544001	1.28952522101152	0.15411391113383	0.0387898987958816	mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	RNA binding [GO:0003723]
300	TRINITY_DN22013_c0_g1	-4.78390433132983	1.87411277335079	0.186634483246548	0.0512566432179535	double-strand break repair via homologous recombination [GO:0000724]; sister chromatid cohesion [GO:0007062]	ATP binding [GO:0005524]
301	TRINITY_DN310764_c2_g1	-3.03271076613873	4.60121811692545	0.301356074449307	0.108565072360098		
302	TRINITY_DN299790_c2_g3	-1.46475845853423	8.39595109885868	0.249934608864309	0.0805928076402521	cortical microtubule organization [GO:0043622]; epidermal cell differentiation [GO:0009913]; microtubule-based process [GO:0007017]	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
303	TRINITY_DN296770_c4_g3	-1.20334834572782	8.70480315400496	0.328397038893832	0.126067554590564	positive regulation of ubiquitin-protein transferase activity [GO:0051443]; protein neddylation [GO:0045116]	cullin family protein binding [GO:0097602]; ubiquitin conjugating enzyme binding [GO:0031624]; ubiquitin-like protein binding [GO:0032182]
304	TRINITY_DN296780_c0_g1	-1.08697022732767	8.82572941660836	0.350900045325888	0.140586770986785	cellular lipid metabolic process [GO:0044255]; lipid catabolic process [GO:0016042]	lipase activity [GO:0016298]
305	TRINITY_DN4872_c0_g1	-6.76988749656648	1.48294590619788	0.108098684199677	0.0227373969027431	rRNA processing [GO:0006364]	3'-5' exonuclease activity [GO:0008408]; nucleic acid binding [GO:0003676]
306	TRINITY_DN238282_c0_g1	-3.74804108679979	3.51604024664795	0.309605439169257	0.113538666706658	protein import into chloroplast stroma [GO:0045037]; protein targeting to chloroplast [GO:0045036]	chaperone binding [GO:0051087]; G protein-coupled receptor activity [GO:0004930]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; ribosomal small subunit binding [GO:0043024]; transmembrane signaling receptor activity [GO:0004888]
307	TRINITY_DN294650_c0_g1	-1.2750879967037	8.37730384365419	0.309111550415021	0.11275830061989	Notch signaling pathway [GO:0007219]; positive regulation of catalytic activity [GO:0043085]; protein processing [GO:0016485]	endopeptidase activity [GO:0004175]
308	TRINITY_DN299672_c0_g1	-1.56801703466901	6.39031440944079	0.446379283675874	0.205233512333043		
309	TRINITY_DN293818_c3_g1	-1.58500526748431	8.18737677106384	0.291064976594063	0.101190925626886	mitochondrial S-adenosyl-L-methionine transmembrane transport [GO:1990543]	S-adenosyl-L-methionine transmembrane transporter activity [GO:0000095]
310	TRINITY_DN222900_c0_g1	-5.18690103889648	2.14427276872258	0.200401231659808	0.0563324948445988	cell cycle [GO:0007049]; DNA-dependent DNA replication [GO:0006261]; embryo development ending in seed dormancy [GO:0009793]; error-prone translesion synthesis [GO:0042276]; positive regulation of cell division [GO:0051781]	DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA polymerase binding [GO:0070182]
311	TRINITY_DN293450_c1_g3	-2.05105156181883	9.16962388189861	0.232529002374926	0.0724943437172977	cell wall organization [GO:0071555]; pectin biosynthetic process [GO:0045489]	polygalacturonate 4-alpha-galacturonosyltransferase activity [GO:0047262]
312	TRINITY_DN255878_c0_g2	-4.48276391264601	1.26261160821573	0.228683639610596	0.0702675728688739		ATPase activity [GO:0016887]; ATP binding [GO:0005524]
313	TRINITY_DN312096_c4_g1	-1.35217736027618	5.19629419855972	0.648219162602	0.369097914852862	DNA integration [GO:0015074]; DNA recombination [GO:0006310]; transposition, RNA-mediated [GO:0032197]	aspartic-type endopeptidase activity [GO:0004190]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; peptidase activity [GO:0008233]; ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]; RNA-directed DNA polymerase activity [GO:0003964]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; zinc ion binding [GO:0008270]
314	TRINITY_DN298417_c3_g4	-1.53282042781767	7.76186509416248	0.27810017933346	0.095335796534023	translation [GO:0006412]	structural constituent of ribosome [GO:0003735]
315	TRINITY_DN45783_c0_g1	-5.18879040211212	1.3157982059893	0.151741953730984	0.0380458016462822		
316	TRINITY_DN27153_c0_g1	-5.65489603805665	2.06408825133137	0.125613958968131	0.0281667487960849	(1->3)-beta-D-glucan catabolic process [GO:0006076]	glucan endo-1,3-beta-D-glucosidase activity [GO:0042973]; protein homodimerization activity [GO:0042803]
317	TRINITY_DN254308_c0_g1	-2.05249083625655	2.5906731507604	0.59967024372695	0.327999034298186	5-phosphoribose 1-diphosphate biosynthetic process [GO:0006015]; nucleoside metabolic process [GO:0009116]; nucleotide biosynthetic process [GO:0009165]; purine nucleotide biosynthetic process [GO:0006164]	ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; ribose phosphate diphosphokinase activity [GO:0004749]
318	TRINITY_DN544551_c0_g1	-4.60116360417201	1.49396609361122	0.208014389389877	0.060824886073615		ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
319	TRINITY_DN299252_c4_g1	-2.00617842817977	2.96657319006273	0.565978989651156	0.296442151000574		metal ion binding [GO:0046872]; RNA-directed DNA polymerase activity [GO:0003964]
320	TRINITY_DN310020_c0_g1	-0.951196376933954	10.4261063368809	0.383629315046034	0.161172111900472	mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	
321	TRINITY_DN277216_c0_g1	-1.07682168053076	8.60174083708706	0.424563520992713	0.187795625279168	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; vesicle docking [GO:0048278]; vesicle fusion [GO:0006906]	SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]
322	TRINITY_DN139762_c0_g1	-6.26535905662538	1.452994600098	0.120200548179713	0.0266479774830836	exocytosis [GO:0006887]; intracellular protein transport [GO:0006886]; pollen tube growth [GO:0009860]; vesicle docking [GO:0048278]; vesicle fusion [GO:0006906]	SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]
323	TRINITY_DN256514_c0_g1	-1.21769938899538	7.62700995490591	0.463691199869412	0.216189467338146	translation [GO:0006412]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
324	TRINITY_DN292323_c0_g1	-0.84213436441058	9.19759422348609	0.482848080724642	0.232141500522865	protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	aspartic-type endopeptidase activity [GO:0004190]
325	TRINITY_DN298472_c6_g4	-3.48802312405909	2.04605762677988	0.350277785306407	0.14022428949746	cell wall organization [GO:0071555]; protein glycosylation [GO:0006486]	transferase activity, transferring glycosyl groups [GO:0016757]
326	TRINITY_DN298166_c1_g2	-0.938068666680188	9.41766195947902	0.446815059423987	0.205722604096666	galactolipid biosynthetic process [GO:0019375]; nodulation [GO:0009877]	digalactosyldiacylglycerol synthase activity [GO:0046481]
327	TRINITY_DN256514_c0_g3	-4.48713470063665	1.99559786861511	0.161190265702408	0.0411959612829094	translation [GO:0006412]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
328	TRINITY_DN255884_c0_g1	-1.76684686383661	7.08139593999017	0.368536205110483	0.152177470155476	ATP hydrolysis coupled proton transport [GO:0015991]	proton-transporting ATPase activity, rotational mechanism [GO:0046961]
329	TRINITY_DN294748_c1_g1	-1.17574434484261	9.19213016546587	0.29376114215418	0.103981265522538	defense response to bacterium [GO:0042742]; protein phosphorylation [GO:0006468]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
330	TRINITY_DN375759_c0_g1	-5.77437629939001	1.41715827577712	0.140240079080252	0.0331682513365896	positive regulation of axon extension [GO:0045773]; positive regulation of axonogenesis [GO:0050772]; translation [GO:0006412]	5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]
331	TRINITY_DN296270_c3_g4	-4.14854422938393	1.53857079281436	0.2545427607619	0.0829011640865896	translation [GO:0006412]; translational elongation [GO:0006414]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]
332	TRINITY_DN66603_c0_g1	-3.89801426171952	1.21333481965079	0.317205529631291	0.119297976249054	removal of superoxide radicals [GO:0019430]	thioredoxin-disulfide reductase activity [GO:0004791]
333	TRINITY_DN292387_c5_g1	-2.59627738855931	2.96796639701761	0.465936736807636	0.21859132208229	abscisic acid transport [GO:0080168]; drug transmembrane transport [GO:0006855]; regulation of response to water deprivation [GO:2000070]; response to abscisic acid [GO:0009737]; root morphogenesis [GO:0010015]	abscisic acid transmembrane transporter activity [GO:0090440]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]
334	TRINITY_DN526675_c0_g1	-3.69758022458219	1.19527905892413	0.317205529631291	0.119297975717845	N-terminal protein amino acid modification [GO:0031365]; protein initiator methionine removal [GO:0070084]	metal ion binding [GO:0046872]; metalloaminopeptidase activity [GO:0070006]
335	TRINITY_DN102378_c0_g1	-2.5064367993163	1.1788882711681	0.999895446034155	0.999677365727857	ribosomal small subunit assembly [GO:0000028]	structural constituent of ribosome [GO:0003735]
336	TRINITY_DN110214_c0_g1	-4.58084708445008	1.27024987335564	0.228683639610596	0.0702675739158892	actin cytoskeleton organization [GO:0030036]; actin filament organization [GO:0007015]; establishment or maintenance of cell polarity [GO:0007163]; mitotic cytokinesis [GO:0000281]; positive regulation of actin filament polymerization [GO:0030838]; Rac protein signal transduction [GO:0016601]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell shape [GO:0008360]; Rho protein signal transduction [GO:0007266]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; protein kinase binding [GO:0019901]
337	TRINITY_DN299049_c2_g6	-4.42471992273174	1.49492135634206	0.999895446034155	0.999526586055441	reductive pentose-phosphate cycle [GO:0019253]	ATP binding [GO:0005524]; phosphoribulokinase activity [GO:0008974]
338	TRINITY_DN254116_c0_g1	-2.83632293670726	1.20582430885464	0.999895446034155	0.999612709367754	translation [GO:0006412]	5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]
339	TRINITY_DN311798_c0_g4	-4.46397679871896	1.26045236105981	0.228683639610596	0.0702675728571239	cell differentiation [GO:0030154]; endodermal cell differentiation [GO:0035987]; ion homeostasis [GO:0050801]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of cell differentiation [GO:0045597]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of root morphogenesis [GO:2000067]	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]
340	TRINITY_DN312713_c2_g3	-5.55610441518044	1.37262474529577	0.147882502389596	0.0362315796784131	leaf senescence [GO:0010150]; nitrate transport [GO:0015706]; potassium ion homeostasis [GO:0055075]; proton transmembrane transport [GO:1902600]; response to nitrate [GO:0010167]	nitrate transmembrane transporter activity [GO:0015112]; potassium:proton antiporter activity [GO:0015386]; symporter activity [GO:0015293]
341	TRINITY_DN276991_c0_g1	-0.711664257580497	9.93479839114165	0.510084308388055	0.252315525446749	flower development [GO:0009908]; intracellular signal transduction [GO:0035556]; positive regulation of long-day photoperiodism, flowering [GO:0048578]	histone-lysine N-methyltransferase activity [GO:0018024]; histone methyltransferase activity [GO:0042054]; metal ion binding [GO:0046872]
342	TRINITY_DN375738_c0_g1	-4.31916125198182	1.51176206946423	0.232529002374926	0.0724403965667628	clathrin coat assembly [GO:0048268]; clathrin-dependent endocytosis [GO:0072583]; endocytosis [GO:0006897]; vesicle budding from membrane [GO:0006900]	1-phosphatidylinositol binding [GO:0005545]; clathrin heavy chain binding [GO:0032050]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]; SNARE binding [GO:0000149]
343	TRINITY_DN292955_c1_g1	-4.05600146118411	1.22950379510652	0.263844276788259	0.0883759411134107	acetyl-CoA biosynthetic process from pyruvate [GO:0006086]; glycolytic process [GO:0006096]	dihydrolipoyllysine-residue acetyltransferase activity [GO:0004742]
344	TRINITY_DN314629_c1_g1	-1.19686855980406	7.21610505979635	0.576338310578477	0.307442504285966	DNA integration [GO:0015074]; DNA recombination [GO:0006310]	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]
345	TRINITY_DN293690_c9_g1	-0.821139025348858	11.3113258350241	0.467522081832618	0.220694591779468	protein transport [GO:0015031]; small GTPase mediated signal transduction [GO:0007264]; vesicle-mediated transport [GO:0016192]	GTPase activator activity [GO:0005096]; Rab GDP-dissociation inhibitor activity [GO:0005093]; Rab GTPase binding [GO:0017137]
346	TRINITY_DN622820_c0_g1	-3.07104247978896	1.2333185862828	0.999895446034155	0.999530188047331	brassinosteroid biosynthetic process [GO:0016132]; brassinosteroid homeostasis [GO:0010268]; multicellular organism development [GO:0007275]; oxidation-reduction process [GO:0055114]; sterol metabolic process [GO:0016125]	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen [GO:0016709]
347	TRINITY_DN292966_c0_g1	-1.99887444643069	4.40826664168989	0.503800069601358	0.247586399309747	histone H3-K9 methylation [GO:0051567]; histone methylation [GO:0016571]; maintenance of DNA methylation [GO:0010216]; peptidyl-lysine methylation [GO:0018022]	double-stranded methylated DNA binding [GO:0010385]; histone methyltransferase activity (H3-K9 specific) [GO:0046974]; methyl-CpG binding [GO:0008327]; methyl-CpNpG binding [GO:0010428]; methyl-CpNpN binding [GO:0010429]; zinc ion binding [GO:0008270]
348	TRINITY_DN277089_c0_g1	-5.44172156480463	2.96024116765468	0.202164012117079	0.0574812053838545	protein deglycosylation [GO:0006517]	beta-aspartyl-peptidase activity [GO:0008798]; N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity [GO:0003948]
349	TRINITY_DN238112_c0_g1	-7.13919049476229	2.20083585379337	0.108098684199677	0.022734793831923	cell wall modification [GO:0042545]; defense response to Gram-negative bacterium [GO:0050829]; pectin catabolic process [GO:0045490]; response to bacterium [GO:0009617]; response to fungus [GO:0009620]	aspartyl esterase activity [GO:0045330]; pectinesterase activity [GO:0030599]; pectinesterase inhibitor activity [GO:0046910]
350	TRINITY_DN292979_c0_g1	-1.0147047280481	6.61472244798919	0.677388095921327	0.398553706840948		tRNA (guanine-N7-)-methyltransferase activity [GO:0008176]; tRNA binding [GO:0000049]
351	TRINITY_DN311077_c2_g5	-2.6118521597377	1.72760104747467	0.491881457678433	0.237914876298745	Golgi vesicle budding [GO:0048194]; phospholipid translocation [GO:0045332]	ATPase-coupled phospholipid transporter activity [GO:0004012]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]
352	TRINITY_DN299270_c7_g5	-5.17721057130298	1.29525646899318	0.168719013061162	0.0445919717880552	cytoplasmic translation [GO:0002181]	structural constituent of ribosome [GO:0003735]
353	TRINITY_DN314170_c4_g1	-4.85392004293528	1.69014141565534	0.228683639610596	0.070101208425715	fatty acid beta-oxidation [GO:0006635]; fatty acid beta-oxidation using acyl-CoA oxidase [GO:0033540]; jasmonic acid biosynthetic process [GO:0009695]; lipid homeostasis [GO:0055088]; long-chain fatty acid metabolic process [GO:0001676]; response to cadmium ion [GO:0046686]; response to fungus [GO:0009620]; response to wounding [GO:0009611]	acyl-CoA oxidase activity [GO:0003997]; FAD binding [GO:0071949]; fatty acid binding [GO:0005504]; flavin adenine dinucleotide binding [GO:0050660]
354	TRINITY_DN314836_c2_g1	-0.855746363125416	11.414788578324	0.520748076567735	0.260991791392928	exocytosis [GO:0006887]; positive regulation of extracellular exosome assembly [GO:1903553]; protein transport [GO:0015031]; regulation of protein targeting [GO:1903533]	
355	TRINITY_DN256942_c0_g1	-2.80168716070866	3.10752323566499	0.463691199869412	0.216095163730692		carbohydrate binding [GO:0030246]
356	TRINITY_DN1313_c0_g1	-5.04404735706678	1.98343821926899	0.201766201250024	0.057107331920847		
357	TRINITY_DN299020_c1_g3	-1.34805124157738	3.82551186465788	0.712569177827731	0.433524630712427	cell cycle [GO:0007049]; cell division [GO:0051301]; cellular response to virus [GO:0098586]; chloroplast fission [GO:0010020]; defense response [GO:0006952]; multicellular organism development [GO:0007275]; plastid fission [GO:0043572]; protein-phycocyanobilin linkage [GO:0017009]; regulation of cell division [GO:0051302]; response to reactive oxygen species [GO:0000302]; transport of virus in host, tissue to tissue [GO:0046741]	lyase activity [GO:0016829]
358	TRINITY_DN116732_c0_g1	-4.4639502907325	1.28269452119938	0.210193657406012	0.0622770868631059	determination of adult lifespan [GO:0008340]; encapsulation of foreign target [GO:0035010]; N-glycan processing [GO:0006491]; protein glycosylation [GO:0006486]; response to anesthetic [GO:0072347]	calcium ion binding [GO:0005509]; mannosyl-oligosaccharide 1,2-alpha-mannosidase activity [GO:0004571]
359	TRINITY_DN276816_c0_g1	-3.6108223253251	2.8047340706418	0.315738613496797	0.117012016051963	hyperosmotic salinity response [GO:0042538]; regulation of transcription, DNA-templated [GO:0006355]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]
360	TRINITY_DN294655_c3_g2	-1.61724430414319	3.82842850176045	0.64424663121682	0.365524098357589	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase [GO:0017186]	glutaminyl-peptide cyclotransferase activity [GO:0016603]
361	TRINITY_DN110605_c0_g1	-2.27160419932565	1.72645514357301	0.610503388727538	0.338312536115402	protein transport [GO:0015031]	oxidoreductase activity [GO:0016491]
362	TRINITY_DN464955_c0_g1	-4.00533596765193	1.22200298507575	0.263844276788259	0.0883759398463222	COPII-coated vesicle cargo loading [GO:0090110]; intracellular protein transport [GO:0006886]	GTPase activator activity [GO:0005096]; zinc ion binding [GO:0008270]
363	TRINITY_DN316213_c1_g3	-4.32935229977183	3.32694360866426	0.230840185683346	0.0716578329703523	microtubule-based movement [GO:0007018]	ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]
364	TRINITY_DN233065_c0_g1	-1.91493500864313	2.10195505355974	0.716201277897747	0.439248491409874	cell cycle [GO:0007049]; cell division [GO:0051301]	metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]
365	TRINITY_DN353273_c0_g1	-3.42180367137642	1.3265516108026	0.317205529631291	0.118513321974934	activation of protein kinase activity [GO:0032147]; cell division [GO:0051301]; mitotic cell cycle [GO:0000278]; mitotic spindle assembly [GO:0090307]; regulation of mitotic spindle organization [GO:0060236]; spindle assembly [GO:0051225]	microtubule binding [GO:0008017]
366	TRINITY_DN317294_c9_g1	-1.24466199116723	5.98000618275826	0.604309548212331	0.33358872282185	DNA recombination [GO:0006310]; nucleic acid phosphodiester bond hydrolysis [GO:0090305]; reverse transcription involved in RNA-mediated transposition [GO:0032199]; transposition, RNA-mediated [GO:0032197]	metal ion binding [GO:0046872]; RNA-directed DNA polymerase activity [GO:0003964]; type II site-specific deoxyribonuclease activity [GO:0009036]
367	TRINITY_DN293398_c2_g11	-4.16981241628137	4.82109847522468	0.190562455633982	0.052951118528344	ATP synthesis coupled proton transport [GO:0015986]; mitochondrial ATP synthesis coupled proton transport [GO:0042776]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
368	TRINITY_DN299049_c2_g5	-4.27391185611336	1.94857886075106	0.189247681657528	0.0523293108628415	reductive pentose-phosphate cycle [GO:0019253]	ATP binding [GO:0005524]; phosphoribulokinase activity [GO:0008974]
369	TRINITY_DN299726_c0_g3	-0.857807904010792	9.25081249290094	0.574393302037596	0.305848194429065		
370	TRINITY_DN311463_c3_g1	-3.78873439661583	1.34595996945142	0.999895446034155	0.999687455500014	translational elongation [GO:0006414]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; ribosome binding [GO:0043022]; translation elongation factor activity [GO:0003746]
371	TRINITY_DN233065_c0_g2	-1.69893919994262	2.3856206737649	0.75221164957391	0.475631081814585	cell cycle [GO:0007049]; cell division [GO:0051301]	metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]
372	TRINITY_DN176951_c0_g1	-6.96646304208748	1.913569497195	0.146824253885521	0.0356268221867614		ATP binding [GO:0005524]
373	TRINITY_DN105034_c0_g1	-4.79954163437068	1.95274226249536	0.251138861212643	0.081215513024322	base-excision repair, gap-filling [GO:0006287]; DNA replication proofreading [GO:0045004]; embryonic root morphogenesis [GO:0010086]; leading strand elongation [GO:0006272]; mitotic cell cycle [GO:0000278]; negative regulation of long-day photoperiodism, flowering [GO:0048579]; nucleotide-excision repair, DNA gap filling [GO:0006297]; regulation of cell division [GO:0051302]	4 iron, 4 sulfur cluster binding [GO:0051539]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; nucleotide binding [GO:0000166]; single-stranded DNA 3'-5' exodeoxyribonuclease activity [GO:0008310]; zinc ion binding [GO:0008270]
374	TRINITY_DN314160_c5_g1	-0.579915217923525	7.61216193849866	0.780194540034207	0.518281090245664	intracellular protein transport [GO:0006886]; protein secretion [GO:0009306]; Rab protein signal transduction [GO:0032482]; regulation of exocytosis [GO:0017157]; vesicle docking involved in exocytosis [GO:0006904]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
375	TRINITY_DN316223_c7_g1	-0.633010574262993	10.8309244469043	0.602366966091073	0.331642426565166	centrosome duplication [GO:0051298]; establishment or maintenance of microtubule cytoskeleton polarity [GO:0030951]; microtubule polymerization [GO:0046785]; spindle organization [GO:0007051]	microtubule plus-end binding [GO:0051010]
376	TRINITY_DN314150_c1_g2	-0.758944199277947	6.64912324394574	0.766500066836952	0.498782272894869	DNA integration [GO:0015074]; DNA recombination [GO:0006310]	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]
377	TRINITY_DN294789_c1_g2	-0.881558839663729	3.39167686903243	0.867212040806408	0.615314262232915		
378	TRINITY_DN314107_c4_g2	-0.929676250878486	4.40155933614704	0.855374171035938	0.599729224926651	activation of GTPase activity [GO:0090630]; intracellular protein transport [GO:0006886]	GTPase activator activity [GO:0005096]; Rab GTPase binding [GO:0017137]
379	TRINITY_DN316991_c4_g2	-1.30444521024487	5.7374905129609	0.59967024372695	0.328586920346993	chloroplast organization [GO:0009658]; glutamyl-tRNA aminoacylation [GO:0006424]; mitochondrion organization [GO:0007005]; plant ovule development [GO:0048481]	ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]
380	TRINITY_DN274570_c0_g1	-2.71321828532278	2.83016594022947	0.542546603284245	0.278331293197842	cell wall modification [GO:0042545]; pectin catabolic process [GO:0045490]	aspartyl esterase activity [GO:0045330]; enzyme inhibitor activity [GO:0004857]; pectinesterase activity [GO:0030599]
381	TRINITY_DN310761_c3_g6	-2.8870075312773	1.52388637734975	0.513947628140987	0.256226555806638	transcription by RNA polymerase I [GO:0006360]; transcription by RNA polymerase II [GO:0006366]; transcription by RNA polymerase III [GO:0006383]	DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; zinc ion binding [GO:0008270]
382	TRINITY_DN314109_c2_g2	-1.01451589865232	4.74727026359357	0.805878286044768	0.544747265034222	innate immune response [GO:0045087]; protein phosphorylation [GO:0006468]; response to fungus [GO:0009620]	ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; carbohydrate binding [GO:0030246]; protein serine/threonine kinase activity [GO:0004674]
383	TRINITY_DN616719_c0_g1	-2.98438373654746	1.35048006284024	0.383104883537963	0.160173738060783	defense response to bacterium [GO:0042742]; negative regulation of cell death [GO:0060548]; negative regulation of defense response [GO:0031348]	ATP binding [GO:0005524]; identical protein binding [GO:0042802]; kinase activity [GO:0016301]; protein kinase activity [GO:0004672]; receptor serine/threonine kinase binding [GO:0033612]
384	TRINITY_DN292392_c0_g2	-1.00838018287308	2.7165693207377	0.87532798426102	0.628013071026257	DNA integration [GO:0015074]; DNA recombination [GO:0006310]; transposition, RNA-mediated [GO:0032197]	aspartic-type endopeptidase activity [GO:0004190]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; peptidase activity [GO:0008233]; ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]; RNA-directed DNA polymerase activity [GO:0003964]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; zinc ion binding [GO:0008270]
385	TRINITY_DN296750_c0_g1	-0.456631729717987	8.98164107825387	0.761016358463132	0.492509132795364	chromatin organization [GO:0006325]; regulation of transcription, DNA-templated [GO:0006355]	histone binding [GO:0042393]; metal ion binding [GO:0046872]
386	TRINITY_DN540270_c0_g1	-2.36063993386523	1.30530490957011	0.425001599383783	0.18812671765938	defense response to fungus [GO:0050832]; jasmonic acid biosynthetic process [GO:0009695]; lipid catabolic process [GO:0016042]	acylglycerol lipase activity [GO:0047372]; phospholipase activity [GO:0004620]
387	TRINITY_DN311475_c2_g2	-1.43387526257191	1.66383312080679	0.768259206877068	0.505073574868181	chromatin remodeling [GO:0006338]; chromatin silencing [GO:0006342]; histone lysine methylation [GO:0034968]; regulation of histone H3-K9 dimethylation [GO:1900109]	DNA-binding transcription factor activity [GO:0003700]; histone-lysine N-methyltransferase activity [GO:0018024]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
