Uniprot	annot	BPGO	CCGO	MFGO	GOterms	moduleColor	GS.exposed	p.GS.exposed	logFC	logCPM	FDR	edgeR.pvalue	MM.blue	p.MM.blue	MM.brown	p.MM.brown	MM.magenta	p.MM.magenta	MM.yellow	p.MM.yellow	MM.pink	p.MM.pink	MM.cyan	p.MM.cyan	MM.tan	p.MM.tan	MM.lightcyan	p.MM.lightcyan	MM.lightgreen	p.MM.lightgreen	MM.black	p.MM.black	MM.purple	p.MM.purple	MM.grey	p.MM.grey	MM.grey60	p.MM.grey60
TRINITY_DN102060_c0_g1	Q8BJD1	Inter-alpha-trypsin inhibitor heavy chain H5 (ITI heavy chain H5) (ITI-HC5) (Inter-alpha-inhibitor heavy chain 5)	hyaluronan metabolic process [GO:0030212]	collagen-containing extracellular matrix [GO:0062023]	serine-type endopeptidase inhibitor activity [GO:0004867]	GO:0004867; GO:0030212; GO:0062023	pink	-0.221952781156861	0.426592482188259	-2.57204094879971	1.40631149029169	0.490594254823136	0.236950687537897	-0.193868586487634	0.488734033822222	0.220551967675367	0.42959205945392	0.121883639844222	0.665217994609686	0.196807119254106	0.482038721631516	0.627827535474965	0.0122123325263878	0.0476644593117849	0.866046010855781	0.558550035091956	0.0304500447500771	0.0100129287098332	0.97174798679291	0.129124679154337	0.646492356888405	-0.0247498639373712	0.930232473815722	0.817717172964481	0.000196042851285795	-0.0668318904163817	0.812930714695759	0.267451195538818	0.335204769841072
TRINITY_DN274669_c0_g1	P17735	Tyrosine aminotransferase (TAT) (EC 2.6.1.5) (L-tyrosine:2-oxoglutarate aminotransferase)	2-oxoglutarate metabolic process [GO:0006103]; biosynthetic process [GO:0009058]; glutamate metabolic process [GO:0006536]; L-phenylalanine catabolic process [GO:0006559]; response to glucocorticoid [GO:0051384]; response to mercury ion [GO:0046689]; response to oxidative stress [GO:0006979]; tyrosine catabolic process [GO:0006572]	cytosol [GO:0005829]; mitochondrion [GO:0005739]	amino acid binding [GO:0016597]; L-tyrosine:2-oxoglutarate aminotransferase activity [GO:0004838]; pyridoxal phosphate binding [GO:0030170]	GO:0004838; GO:0005739; GO:0005829; GO:0006103; GO:0006536; GO:0006559; GO:0006572; GO:0006979; GO:0009058; GO:0016597; GO:0030170; GO:0046689; GO:0051384	pink	-0.221761885445023	0.427000616188761	-5.46159695551744	3.53560032588674	0.999895446034155	0.999564189003575	-0.219474334450538	0.431906914489575	0.190582448618327	0.496273132074055	-0.080314124436494	0.77600484981828	0.245336048498645	0.378138465846632	0.816691385478035	0.000202790773077916	-0.0709736393523065	0.801544446960283	-0.16313711695625	0.561288912549435	0.00778809885299619	0.978023867606303	0.498421314317345	0.0586197416387903	-0.0882066286287094	0.754588177091621	-0.0115639323759598	0.967373748708048	-0.160401468679987	0.567961376370212	-0.0818300548580399	0.771879170461815
TRINITY_DN293339_c0_g1	P70248	Unconventional myosin-If	defense response to Gram-positive bacterium [GO:0050830]; negative regulation of cell adhesion [GO:0007162]; neutrophil degranulation [GO:0043312]; neutrophil mediated immunity [GO:0002446]; positive regulation of cell migration [GO:0030335]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of innate immune response [GO:0045088]; response to bacterium [GO:0009617]	cortical actin cytoskeleton [GO:0030864]; filamentous actin [GO:0031941]; myosin complex [GO:0016459]	actin binding [GO:0003779]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; motor activity [GO:0003774]	GO:0002446; GO:0003774; GO:0003779; GO:0005516; GO:0005524; GO:0007162; GO:0009617; GO:0016459; GO:0030335; GO:0030864; GO:0031941; GO:0032956; GO:0043312; GO:0045088; GO:0050830	pink	-0.221743503404053	0.427039927447603	-4.82457356930307	2.83491526242294	0.246291346408029	0.0789405543252875	-0.168850188610102	0.547463016879162	0.255259489590854	0.358519121487103	-0.0484783487678612	0.863778197860166	-0.0111620463743421	0.968507094703039	0.229387305805681	0.410853983873039	0.279519246266869	0.312996860053336	-0.295524251389475	0.284896787854297	-0.282953573646865	0.30683667740382	0.338407971479835	0.217295459098586	-0.102316780627725	0.716718821456118	-0.246099799660716	0.376608209507486	-0.109752186414699	0.697001193289284	-0.332687358758035	0.225664764626975
TRINITY_DN311789_c3_g1	P68362	Tubulin alpha-1A chain (Alpha-tubulin 2) (Alpha-tubulin II) (Tubulin alpha-2 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]	microtubule-based process [GO:0007017]; regulation of synapse organization [GO:0050807]	cytoplasmic microtubule [GO:0005881]; cytoplasmic ribonucleoprotein granule [GO:0036464]; neuromuscular junction [GO:0031594]; recycling endosome [GO:0055037]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]	GO:0003924; GO:0005200; GO:0005525; GO:0005881; GO:0007017; GO:0031594; GO:0036464; GO:0050807; GO:0055037	pink	0.221251826237107	0.428092100553376	0.790236773284411	3.118253139927	0.899317687491222	0.673053715100958	0.244472295507537	0.379873134613266	-0.0565935437646125	0.841222696981991	0.178100241268956	0.525397527557891	-0.0120867322502267	0.965899504346185	0.530853866238308	0.0417445447479119	-0.206626006008677	0.459989493365927	0.180955059447149	0.518669437504635	0.562715723450745	0.0289744187257432	-0.0838424923198944	0.766410989310369	-0.294448276271576	0.286737201161156	0.296732944079761	0.282837762347245	-0.24770462195435	0.3734037444256	0.172937104864951	0.537664425431818
TRINITY_DN274821_c0_g1	P42695	Condensin-2 complex subunit D3 (Non-SMC condensin II complex subunit D3) (hCAP-D3)	cell division [GO:0051301]; chromosome separation [GO:0051304]; meiotic chromosome condensation [GO:0010032]; mitotic chromosome condensation [GO:0007076]	condensed chromosome, centromeric region [GO:0000779]; membrane [GO:0016020]; nuclear condensin complex [GO:0000799]; nuclear pericentric heterochromatin [GO:0031618]; nucleoplasm [GO:0005654]	chromatin binding [GO:0003682]; histone binding [GO:0042393]; methylated histone binding [GO:0035064]	GO:0000779; GO:0000799; GO:0003682; GO:0005654; GO:0007076; GO:0010032; GO:0016020; GO:0031618; GO:0035064; GO:0042393; GO:0051301; GO:0051304	pink	-0.221077209939587	0.428466092588729	-5.81421465032723	3.8234804837747	0.999895446034155	0.999717937546375	-0.218049742830821	0.434976789291831	0.186428068196912	0.505881496756162	-0.0745682952017351	0.791692090026834	0.267600636537417	0.334924447333114	0.850774709537255	5.80882592819788e-05	-0.0718969757872883	0.799011024772512	-0.138965926493377	0.621356568077929	0.0206288930558756	0.941829170074109	0.505173293875189	0.054755008689474	-0.0735278255797916	0.794540904608703	0.0614930554214718	0.827659105248416	-0.15122895471804	0.590573209178221	-0.0449996616157694	0.873477877180672
TRINITY_DN310767_c0_g1	H2L0G5	Protein patched homolog 3	molting cycle, collagen and cuticulin-based cuticle [GO:0018996]; smoothened signaling pathway [GO:0007224]	adherens junction [GO:0005912]; apical plasma membrane [GO:0016324]; cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	hedgehog family protein binding [GO:0097108]; hedgehog receptor activity [GO:0008158]; smoothened binding [GO:0005119]	GO:0005119; GO:0005886; GO:0005912; GO:0007224; GO:0008158; GO:0016021; GO:0016324; GO:0018996; GO:0031410; GO:0097108	pink	-0.220137731606323	0.430481125814467	-2.43488887986861	4.13210333639783	0.498871602182602	0.243552501097871	-0.250051047002545	0.368745285626809	0.0512437040071298	0.85608030711147	-0.0466195596138342	0.868958928379185	0.273600545944446	0.323779703535474	0.846167898721195	6.99594408776975e-05	-0.433222663552986	0.106718536306443	0.352656424896792	0.197312995999744	0.530395938008681	0.0419541992396781	0.337735136148564	0.218269492865168	-0.0339587518214591	0.904368251792265	0.567619550485249	0.0273072449458507	0.0221304765702754	0.937602239855871	0.521743612947156	0.0460641787730889
TRINITY_DN292381_c0_g1	Q54VQ7	Type-2 histone deacetylase 2 (DdHdaC) (EC 3.5.1.98)		cytoplasm [GO:0005737]; nucleus [GO:0005634]	metal ion binding [GO:0046872]; NAD-dependent histone deacetylase activity (H3-K14 specific) [GO:0032041]	GO:0005634; GO:0005737; GO:0032041; GO:0046872	pink	-0.219785674298909	0.431237476361442	-2.09680364610048	2.33871353119649	0.74206030442752	0.465855628918472	-0.181451647184713	0.517503116621344	0.262181073700853	0.345175233368359	-0.0530552579385726	0.851043980753469	0.299409637412973	0.278309620188989	0.875475847167907	1.90673056748535e-05	0.0915400848456306	0.745591356899761	0.242166243832008	0.384525362832428	0.0545182757750432	0.84698051153945	0.375425345926046	0.167911708935626	-0.133707404327382	0.634741322926567	0.53520587944074	0.0397906989305477	0.111718303019472	0.691816707855486	0.0783847369538823	0.781263808561967
TRINITY_DN299262_c3_g2	Q7ZU99	Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (Protein CDC48) (Valosin-containing protein) (VCP)	autophagosome maturation [GO:0097352]; autophagy [GO:0006914]; cellular response to DNA damage stimulus [GO:0006974]; chordate embryonic development [GO:0043009]; double-strand break repair [GO:0006302]; endosome to lysosome transport via multivesicular body sorting pathway [GO:0032510]; ERAD pathway [GO:0036503]; ER-associated misfolded protein catabolic process [GO:0071712]; locomotory behavior [GO:0007626]; macroautophagy [GO:0016236]; mitotic spindle disassembly [GO:0051228]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein N-linked glycosylation via asparagine [GO:0018279]; protein ubiquitination [GO:0016567]; regulation of autophagy [GO:0010506]; regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032434]; regulation of ubiquitin-dependent protein catabolic process [GO:2000058]; retrograde protein transport, ER to cytosol [GO:0030970]; translesion synthesis [GO:0019985]; ubiquitin-dependent ERAD pathway [GO:0030433]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]; VCP-NPL4-UFD1 AAA ATPase complex [GO:0034098]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; lipid binding [GO:0008289]; polyubiquitin modification-dependent protein binding [GO:0031593]	GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0006302; GO:0006914; GO:0006974; GO:0007626; GO:0008289; GO:0010506; GO:0016236; GO:0016567; GO:0016887; GO:0018279; GO:0019985; GO:0030433; GO:0030970; GO:0031593; GO:0032434; GO:0032510; GO:0034098; GO:0035861; GO:0036503; GO:0043009; GO:0043161; GO:0051228; GO:0071712; GO:0097352; GO:2000058	pink	-0.21932086474424	0.432237097299489	-2.82854758688428	2.96138553200858	0.601246731490803	0.330339741586074	-0.177799999858743	0.526107393872577	0.264035592158927	0.341647933613407	-0.0695674428712487	0.80540624563573	0.268744558181102	0.332783071151333	0.833860119518339	0.000111821207836434	0.17022040941044	0.544169209579675	0.293189311676534	0.288899543359346	-0.0636566660538669	0.821683594463473	0.433866955238296	0.106140009722872	-0.101033137124141	0.720140117368559	0.516631771962323	0.0486280163911714	0.102553728270709	0.716087828781892	0.118958961993299	0.672834451150931
TRINITY_DN15057_c0_g1	O14018	Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	cytoplasmic translation [GO:0002181]; selenocysteinyl-tRNA(Sec) biosynthetic process [GO:0097056]; seryl-tRNA aminoacylation [GO:0006434]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	ATP binding [GO:0005524]; serine-tRNA ligase activity [GO:0004828]	GO:0002181; GO:0004828; GO:0005524; GO:0005737; GO:0005829; GO:0006434; GO:0097056	pink	-0.214395217124164	0.442902343215533	-1.12413643010277	1.24983038150819	0.999895446034155	0.999525318901954	-0.225092194687826	0.419909194609795	0.187537729264761	0.503306651920376	-0.151702995540602	0.589395750033487	0.181854979207928	0.516556701846851	0.934892705341094	3.26313841742395e-07	-0.276122268346959	0.31915986305609	-0.0831403175721276	0.768317785536692	0.390005538183457	0.150690700509737	0.375481168631396	0.167843406169684	-0.10637112366578	0.705945824908919	0.341085121062671	0.213447111242541	-0.0701233300567623	0.803879124112729	0.118037428388659	0.675240480059987
TRINITY_DN314152_c5_g2	P0CG70	Polyubiquitin [Cleaved into: Ubiquitin]	modification-dependent protein catabolic process [GO:0019941]; protein ubiquitination [GO:0016567]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	protein tag [GO:0031386]; ubiquitin protein ligase binding [GO:0031625]	GO:0005634; GO:0005737; GO:0016567; GO:0019941; GO:0031386; GO:0031625	pink	0.2140379675438	0.44368097908696	3.9678575610534	1.71701252925915	0.244576521714855	0.0780854512442829	0.142425564683408	0.612609971333612	-0.348750642571325	0.202668421197804	-0.114497974188727	0.684508610929376	0.357678056452572	0.190562516954453	0.588744566539649	0.0209409573157231	-0.686962074800356	0.00466621047396913	-0.120037133752496	0.670023191247192	0.727661852790411	0.00210549688433806	0.0876245641676332	0.756162179519312	-0.0959427593189101	0.733755534498323	0.27013209609352	0.330196112214359	0.218507544748176	0.433989059787328	0.358452343294268	0.189535131301967
TRINITY_DN649994_c0_g1	O74934	Acyl-coenzyme A oxidase 1 (Acyl-CoA oxidase 1) (EC 1.3.3.6)	fatty acid beta-oxidation using acyl-CoA oxidase [GO:0033540]; lipid homeostasis [GO:0055088]	peroxisome [GO:0005777]	acyl-CoA oxidase activity [GO:0003997]; FAD binding [GO:0071949]; fatty acid binding [GO:0005504]; flavin adenine dinucleotide binding [GO:0050660]	GO:0003997; GO:0005504; GO:0005777; GO:0033540; GO:0050660; GO:0055088; GO:0071949	pink	-0.213419952800163	0.445029581274281	-3.72989697597374	1.45622313592837	0.331958757873258	0.128485898794008	-0.17644711034366	0.529311389464158	0.101531966897488	0.718809996684866	0.299038652880063	0.278934608033074	0.221523691937771	0.42751015298575	0.552534928583141	0.03267981227238	0.0334602066462996	0.905766411450937	0.156720354604302	0.576992126016364	-0.0603248661230225	0.830889109080025	0.566698382286862	0.0276147384705672	0.0606902646000745	0.82987852226631	0.108805360318458	0.699502355933614	-0.288081153617539	0.297771791578384	0.201254509387701	0.471989681257509
TRINITY_DN310726_c5_g3	Q19714	Calcium load-activated calcium channel homolog (CLAC channel)	calcium ion transmembrane transport [GO:0070588]; endoplasmic reticulum calcium ion homeostasis [GO:0032469]	cytoplasm [GO:0005737]; integral component of endoplasmic reticulum membrane [GO:0030176]; striated muscle dense body [GO:0055120]	calcium channel activity [GO:0005262]	GO:0005262; GO:0005737; GO:0030176; GO:0032469; GO:0055120; GO:0070588	pink	-0.213215371110235	0.445476461783484	-4.05640696983896	2.77859740525326	0.999895446034155	0.999630412810998	-0.210090673962568	0.452329782841456	0.222713949434433	0.424967098316537	-0.129394055950265	0.645799438493569	0.170585239650101	0.543293674904233	0.846917718809185	6.79014653561979e-05	-0.134876355321358	0.631756669552165	-0.157081845986795	0.576102664445129	0.220238269693131	0.430265256772581	0.471548586066203	0.0759854594038225	-0.130408917337477	0.64319133879338	-0.00471044300613135	0.986707331112522	-0.146641305713035	0.60201712946502	-0.0702027863840797	0.803660896993816
TRINITY_DN222961_c0_g1	Q69SV0	Probable L-ascorbate peroxidase 8, chloroplastic (EC 1.11.1.11) (OsAPx8)	cellular response to oxidative stress [GO:0034599]; defense response [GO:0006952]; hydrogen peroxide catabolic process [GO:0042744]; response to reactive oxygen species [GO:0000302]	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]	heme binding [GO:0020037]; L-ascorbate peroxidase activity [GO:0016688]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]	GO:0000302; GO:0004601; GO:0006952; GO:0009535; GO:0016021; GO:0016688; GO:0020037; GO:0034599; GO:0042744; GO:0046872	pink	0.207523108723415	0.458000077203868	3.26293414996444	1.50622862007654	0.297713069259688	0.106099358770092	0.244948051224144	0.378917146697232	0.0106933476672224	0.969828927607463	-0.249500259510321	0.36983592160514	0.0179785807975404	0.949293202262383	0.400549986621446	0.139001069144785	0.111965784019812	0.691165014760131	-0.237369640070689	0.394299444190678	0.0584680317106717	0.836028347984587	0.0187103072433914	0.947232037094481	-0.261065653289808	0.34730655394783	0.229266171020822	0.411107960573369	0.333369933841729	0.224655685566015	-0.130373098911523	0.643283323268398
TRINITY_DN256328_c0_g1	P23641	Mitochondrial phosphate carrier protein (Mitochondrial import receptor) (Phosphate transport protein) (PTP) (mPic 1) (p32) [Cleaved into: Mitochondrial phosphate carrier protein, N-terminally processed]	phosphate ion transmembrane transport [GO:0035435]	integral component of mitochondrial inner membrane [GO:0031305]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]	inorganic phosphate transmembrane transporter activity [GO:0005315]	GO:0005315; GO:0005739; GO:0005743; GO:0005758; GO:0031305; GO:0035435	pink	-0.206610069843463	0.460024871805175	-3.46664160545086	5.16347690293979	0.983741265260194	0.825851827899232	-0.220428301618986	0.429857383126722	0.136339583673565	0.628028073217541	-0.0913212941190328	0.746180940285231	0.25630743260833	0.356480751102788	0.836391757791574	0.00010185446719193	-0.195706726317771	0.484540766737891	-0.165516122930832	0.555513600747293	0.0933902979000516	0.740610785681205	0.441319674887519	0.0996060837421868	-0.0897084862221524	0.750531046084816	0.0776051818206035	0.783391163523707	-0.137536674255693	0.624983838996446	-0.00405998086813022	0.988542787645248
TRINITY_DN294741_c0_g1	P29144	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	protein polyubiquitination [GO:0000209]; proteolysis [GO:0006508]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]	aminopeptidase activity [GO:0004177]; endopeptidase activity [GO:0004175]; identical protein binding [GO:0042802]; serine-type endopeptidase activity [GO:0004252]; tripeptidyl-peptidase activity [GO:0008240]	GO:0000209; GO:0004175; GO:0004177; GO:0004252; GO:0005654; GO:0005737; GO:0005829; GO:0006508; GO:0008240; GO:0016604; GO:0042802	pink	-0.205900349816614	0.461601813337127	-5.2082766739026	5.5191159693873	0.999895446034155	0.910642422064895	-0.197200176143363	0.481146498975913	0.222372276485794	0.425696306316062	-0.116229863062386	0.679968312386282	0.176347541415291	0.529547538786082	0.851054063257499	5.74256687786831e-05	-0.0757271713379814	0.788521955707786	-0.167715072297382	0.550198213627654	0.100264879107211	0.722190120137781	0.474122177123675	0.0741796875234151	-0.124881419258595	0.657442571362729	0.0248524535698356	0.929943936567513	-0.177181189648326	0.527571815967616	-0.0881246804908422	0.754809724906976
TRINITY_DN324631_c0_g1	O14448	cAMP-dependent protein kinase regulatory subunit (PKA regulatory subunit)		cAMP-dependent protein kinase complex [GO:0005952]	cAMP binding [GO:0030552]; cAMP-dependent protein kinase regulator activity [GO:0008603]	GO:0005952; GO:0008603; GO:0030552	pink	-0.20388415263253	0.466096078344845	-4.30255858975208	1.52531311090042	0.31335978028217	0.115725437435386	-0.166511879306234	0.553103889905041	0.125743438572776	0.655212707453367	0.246499419346627	0.375808869490433	0.24546035780906	0.377889169944646	0.627538134712915	0.0122642990347445	0.0493631140601305	0.861314016671206	0.0736249934103338	0.794274755685572	-0.0504413950212557	0.858312476451383	0.643908110719287	0.0095829676756216	0.0200237522485032	0.943533043708977	-0.0695676345503205	0.805405718946221	-0.317876104552052	0.248260779320231	0.0884589885730399	0.753906030408781
TRINITY_DN295211_c1_g3	Q9NKW1	Peroxisomal multifunctional enzyme A (MFE-A) (MFE-1) [Includes: 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)]	cAMP-mediated signaling [GO:0019933]; fatty acid beta-oxidation [GO:0006635]; fatty acid metabolic process [GO:0006631]; sorocarp development [GO:0030587]	peroxisome [GO:0005777]	3-hydroxyacyl-CoA dehydrogenase activity [GO:0003857]	GO:0003857; GO:0005777; GO:0006631; GO:0006635; GO:0019933; GO:0030587	pink	0.203863928767426	0.4661412668372	1.27222606339196	1.32433505833075	0.999895446034155	0.999694214962402	0.198376348649054	0.478481366515082	-0.132593016654837	0.637591530655364	0.209560280164385	0.453498254332776	0.25444958238394	0.360098887510872	0.512514473525555	0.0507682840466731	-0.367647798500102	0.177607821429819	0.46482405982607	0.0808520085045656	0.687330302576849	0.00463527883625986	-0.0403794733033809	0.886386104363576	-0.190286170802336	0.496955523615594	0.34972576701967	0.201322756276597	-0.161086681771429	0.566286959536849	0.201381000550381	0.471705363572506
TRINITY_DN298693_c0_g1	Q7ZVY5	Citrate synthase, mitochondrial (EC 2.3.3.1) (Citrate (Si)-synthase)	carbohydrate metabolic process [GO:0005975]; citrate metabolic process [GO:0006101]; response to activity [GO:0014823]; tricarboxylic acid cycle [GO:0006099]	mitochondrial matrix [GO:0005759]	citrate (Si)-synthase activity [GO:0004108]	GO:0004108; GO:0005759; GO:0005975; GO:0006099; GO:0006101; GO:0014823	pink	-0.20197879120496	0.470362816831248	-4.52002993755865	5.81357782082233	0.999895446034155	0.891211862030011	-0.206897435796282	0.459387122250181	0.185052294298965	0.509082262405582	-0.123492446460006	0.661041193518971	0.197816276130452	0.479749570178632	0.861030238004171	3.75275247192345e-05	-0.188117068962927	0.501964781612073	-0.15473367751479	0.581890530298328	0.235437586879122	0.398273367915418	0.454694232934137	0.0885963438941104	-0.120719231900779	0.66824676007453	0.044639219179302	0.874483884055282	-0.138879295879557	0.621576197081761	-0.0259975371537696	0.926723902599565
TRINITY_DN591421_c0_g1	Q9SV20	Coatomer subunit beta-2 (Beta-coat protein 2) (Beta-COP 2)	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; intra-Golgi vesicle-mediated transport [GO:0006891]	COPI vesicle coat [GO:0030126]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]; membrane [GO:0016020]	structural molecule activity [GO:0005198]	GO:0000139; GO:0005198; GO:0005829; GO:0006886; GO:0006888; GO:0006891; GO:0016020; GO:0030126	pink	-0.201383944354978	0.471698747689922	-1.16205319182515	1.38937268614904	0.999895446034155	0.999675783976561	-0.217740726867394	0.435644150181405	0.165422736076281	0.555739826008451	-0.1585499265164	0.572496266389614	0.171832302940907	0.540305586749652	0.92651228101551	7.02294657105852e-07	-0.328108338782361	0.232507538332217	-0.0684968673376073	0.808349143338375	0.452889201698836	0.0900294769230414	0.331596275421315	0.227283653264235	-0.104586629045774	0.710681245263817	0.404975839242625	0.134282729009939	-0.0490528036339765	0.862178135713582	0.16434468560264	0.558354210241687
TRINITY_DN64322_c0_g1	Q96N28	PRELI domain containing protein 3A (Protein slowmo homolog 1)	phospholipid transport [GO:0015914]	mitochondrial intermembrane space [GO:0005758]	phosphatidic acid transporter activity [GO:1990050]	GO:0005758; GO:0015914; GO:1990050	pink	-0.201046740099919	0.47245687012753	-0.86160296113071	1.22128264352615	0.999895446034155	0.999582933879788	-0.21733093621737	0.436529947336265	0.165346263187347	0.555925107421855	-0.158324198990177	0.573050161279834	0.172168500585392	0.539501262568365	0.926447946166696	7.06189107380997e-07	-0.327504087285689	0.233420066730596	-0.0690939581178336	0.806707508046739	0.452426988136995	0.0903990773364503	0.332787724735633	0.225516211467333	-0.104789487660587	0.710142431416433	0.402037321420401	0.137403116839382	-0.049844569115218	0.859973601711592	0.163125473212271	0.561317241737275
TRINITY_DN299782_c2_g6	C5FHU9	E3 ubiquitin ligase complex SCF subunit sconC (Sulfur controller C) (Sulfur metabolite repression control protein C)	negative regulation of mitotic metaphase/anaphase transition [GO:0045841]; nuclear membrane biogenesis involved in mitotic nuclear division [GO:0101026]; regulation of strand invasion [GO:0060542]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]	nuclear SCF ubiquitin ligase complex [GO:0043224]; RAVE complex [GO:0043291]; single-stranded DNA-dependent ATP-dependent DNA helicase complex [GO:0017117]	ubiquitin protein ligase activity [GO:0061630]	GO:0017117; GO:0031146; GO:0043224; GO:0043291; GO:0045841; GO:0060542; GO:0061630; GO:0101026	pink	-0.200212051017666	0.474336001076196	-1.56252281283636	2.87906368058036	0.810437769218402	0.548845739671008	-0.232788428116906	0.403756558083544	0.0330935964308628	0.906794726346254	0.0596057227147606	0.832878769397868	0.156343387860421	0.577920270672955	0.714766451339091	0.00274772232841346	-0.405010849950527	0.134245844205094	0.0493182366521778	0.861438977435929	0.478659503453177	0.0710713798866966	0.280165070612676	0.311833015246112	0.0942905802410536	0.738190763934918	0.620364216813154	0.0136082969113686	-0.150970680949781	0.591215129690839	0.479395110799341	0.0705764248695617
TRINITY_DN292335_c2_g11	P52301	GTP-binding nuclear protein Ran (GTPase Ran) (Ras-like protein TC4) (Ras-related nuclear protein)	eye development [GO:0001654]; GTP metabolic process [GO:0046039]; mitotic sister chromatid segregation [GO:0000070]; protein import into nucleus [GO:0006606]; ribosomal large subunit export from nucleus [GO:0000055]; ribosomal small subunit export from nucleus [GO:0000056]; snRNA import into nucleus [GO:0061015]	cytosol [GO:0005829]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]	GO:0000055; GO:0000056; GO:0000070; GO:0000287; GO:0001654; GO:0003924; GO:0005525; GO:0005634; GO:0005635; GO:0005829; GO:0006606; GO:0046039; GO:0061015	pink	-0.199781603685463	0.475306473133971	-4.28299139857315	6.33048698533784	0.999895446034155	0.883903042587782	-0.20777397346609	0.457444519663313	0.171113524608695	0.542026968890344	-0.119117642183202	0.672420449866827	0.206326146307365	0.460655409072478	0.85216615508828	5.48494937852678e-05	-0.200150229596586	0.474475322689564	-0.162223138638289	0.56351446548659	0.216603469335689	0.438104672666136	0.448627839092977	0.0934776891314638	-0.118334549963504	0.674464406301437	0.0386406141887087	0.89125129933106	-0.140057931701727	0.618590625717128	-0.0236699248518982	0.93327032644978
TRINITY_DN238132_c0_g1	Q29RF7	Sister chromatid cohesion protein PDS5 homolog A (Cell proliferation-inducing gene 54 protein) (Sister chromatid cohesion protein 112) (SCC-112)	cell division [GO:0051301]; DNA repair [GO:0006281]; mitotic sister chromatid cohesion [GO:0007064]; negative regulation of DNA replication [GO:0008156]	chromatin [GO:0000785]; chromosome [GO:0005694]; chromosome, centromeric region [GO:0000775]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]		GO:0000775; GO:0000785; GO:0005634; GO:0005654; GO:0005694; GO:0005829; GO:0005886; GO:0006281; GO:0007064; GO:0008156; GO:0051301	pink	-0.19880499947347	0.477511837494459	-6.80289785583006	5.9181430955553	0.999895446034155	0.999696580093896	-0.182757805757227	0.514441090793613	0.256094688094185	0.356894043460143	-0.137166131585954	0.625925541092383	0.110964328627781	0.693803388523647	0.82176633919746	0.000171178101580072	-0.0420522435331251	0.881709369704927	-0.187169335595554	0.504160792965511	0.117310457111879	0.677140589125048	0.461265224823533	0.0835155366881975	-0.156003918533179	0.578756619485572	-0.0398773776338593	0.887790550391127	-0.19726494203712	0.480999559007804	-0.142778251840594	0.611721008218421
